datetime.utc,temp,site,keep,conversion,datetime.pdt
2022-06-15 17:44,18.5,tb-high,yes,7:00,2022-06-15 10:44
2022-06-15 18:14,20.5,tb-high,yes,7:00,2022-06-15 11:14
2022-06-15 18:44,22.5,tb-high,yes,7:00,2022-06-15 11:44
2022-06-15 19:14,19.5,tb-high,yes,7:00,2022-06-15 12:14
2022-06-15 19:44,18.5,tb-high,yes,7:00,2022-06-15 12:44
2022-06-15 20:14,18.5,tb-high,yes,7:00,2022-06-15 13:14
2022-06-15 20:44,20,tb-high,yes,7:00,2022-06-15 13:44
2022-06-15 21:14,20.5,tb-high,yes,7:00,2022-06-15 14:14
2022-06-15 21:44,19.5,tb-high,yes,7:00,2022-06-15 14:44
2022-06-15 22:14,17.5,tb-high,yes,7:00,2022-06-15 15:14
2022-06-15 22:44,16.5,tb-high,yes,7:00,2022-06-15 15:44
2022-06-15 23:14,16,tb-high,yes,7:00,2022-06-15 16:14
2022-06-15 23:44,15.5,tb-high,yes,7:00,2022-06-15 16:44
2022-06-16 0:14,15.5,tb-high,yes,7:00,2022-06-15 17:14
2022-06-16 0:44,15,tb-high,yes,7:00,2022-06-15 17:44
2022-06-16 1:14,14.5,tb-high,yes,7:00,2022-06-15 18:14
2022-06-16 1:44,14,tb-high,yes,7:00,2022-06-15 18:44
2022-06-16 2:14,14.5,tb-high,yes,7:00,2022-06-15 19:14
2022-06-16 2:44,14,tb-high,yes,7:00,2022-06-15 19:44
2022-06-16 3:14,14.5,tb-high,yes,7:00,2022-06-15 20:14
2022-06-16 3:44,14,tb-high,yes,7:00,2022-06-15 20:44
2022-06-16 4:14,14,tb-high,yes,7:00,2022-06-15 21:14
2022-06-16 4:44,14,tb-high,yes,7:00,2022-06-15 21:44
2022-06-16 5:14,14,tb-high,yes,7:00,2022-06-15 22:14
2022-06-16 5:44,14,tb-high,yes,7:00,2022-06-15 22:44
2022-06-16 6:14,14.5,tb-high,yes,7:00,2022-06-15 23:14
2022-06-16 6:44,14.5,tb-high,yes,7:00,2022-06-15 23:44
2022-06-16 7:14,14.5,tb-high,yes,7:00,2022-06-16 0:14
2022-06-16 7:44,14.5,tb-high,yes,7:00,2022-06-16 0:44
2022-06-16 8:14,14.5,tb-high,yes,7:00,2022-06-16 1:14
2022-06-16 8:44,14.5,tb-high,yes,7:00,2022-06-16 1:44
2022-06-16 9:14,14.5,tb-high,yes,7:00,2022-06-16 2:14
2022-06-16 9:44,14.5,tb-high,yes,7:00,2022-06-16 2:44
2022-06-16 10:14,14.5,tb-high,yes,7:00,2022-06-16 3:14
2022-06-16 10:44,14,tb-high,yes,7:00,2022-06-16 3:44
2022-06-16 11:14,14,tb-high,yes,7:00,2022-06-16 4:14
2022-06-16 11:44,14,tb-high,yes,7:00,2022-06-16 4:44
2022-06-16 12:14,14,tb-high,yes,7:00,2022-06-16 5:14
2022-06-16 12:44,14,tb-high,yes,7:00,2022-06-16 5:44
2022-06-16 13:14,14,tb-high,yes,7:00,2022-06-16 6:14
2022-06-16 13:44,14,tb-high,yes,7:00,2022-06-16 6:44
2022-06-16 14:14,14,tb-high,yes,7:00,2022-06-16 7:14
2022-06-16 14:44,14,tb-high,yes,7:00,2022-06-16 7:44
2022-06-16 15:14,14,tb-high,yes,7:00,2022-06-16 8:14
2022-06-16 15:44,14,tb-high,yes,7:00,2022-06-16 8:44
2022-06-16 16:14,14,tb-high,yes,7:00,2022-06-16 9:14
2022-06-16 16:44,14,tb-high,yes,7:00,2022-06-16 9:44
2022-06-16 17:14,14,tb-high,yes,7:00,2022-06-16 10:14
2022-06-16 17:44,14.5,tb-high,yes,7:00,2022-06-16 10:44
2022-06-16 18:14,16.5,tb-high,yes,7:00,2022-06-16 11:14
2022-06-16 18:44,18,tb-high,yes,7:00,2022-06-16 11:44
2022-06-16 19:14,19,tb-high,yes,7:00,2022-06-16 12:14
2022-06-16 19:44,25,tb-high,yes,7:00,2022-06-16 12:44
2022-06-16 20:14,21,tb-high,yes,7:00,2022-06-16 13:14
2022-06-16 20:44,20.5,tb-high,yes,7:00,2022-06-16 13:44
2022-06-16 21:14,19,tb-high,yes,7:00,2022-06-16 14:14
2022-06-16 21:44,18,tb-high,yes,7:00,2022-06-16 14:44
2022-06-16 22:14,25.5,tb-high,yes,7:00,2022-06-16 15:14
2022-06-16 22:44,25,tb-high,yes,7:00,2022-06-16 15:44
2022-06-16 23:14,20.5,tb-high,yes,7:00,2022-06-16 16:14
2022-06-16 23:44,18,tb-high,yes,7:00,2022-06-16 16:44
2022-06-17 0:14,17,tb-high,yes,7:00,2022-06-16 17:14
2022-06-17 0:44,16.5,tb-high,yes,7:00,2022-06-16 17:44
2022-06-17 1:14,16.5,tb-high,yes,7:00,2022-06-16 18:14
2022-06-17 1:44,16,tb-high,yes,7:00,2022-06-16 18:44
2022-06-17 2:14,16,tb-high,yes,7:00,2022-06-16 19:14
2022-06-17 2:44,15.5,tb-high,yes,7:00,2022-06-16 19:44
2022-06-17 3:14,14.5,tb-high,yes,7:00,2022-06-16 20:14
2022-06-17 3:44,15,tb-high,yes,7:00,2022-06-16 20:44
2022-06-17 4:14,14.5,tb-high,yes,7:00,2022-06-16 21:14
2022-06-17 4:44,14.5,tb-high,yes,7:00,2022-06-16 21:44
2022-06-17 5:14,14.5,tb-high,yes,7:00,2022-06-16 22:14
2022-06-17 5:44,14.5,tb-high,yes,7:00,2022-06-16 22:44
2022-06-17 6:14,14.5,tb-high,yes,7:00,2022-06-16 23:14
2022-06-17 6:44,14.5,tb-high,yes,7:00,2022-06-16 23:44
2022-06-17 7:14,14.5,tb-high,yes,7:00,2022-06-17 0:14
2022-06-17 7:44,14.5,tb-high,yes,7:00,2022-06-17 0:44
2022-06-17 8:14,14,tb-high,yes,7:00,2022-06-17 1:14
2022-06-17 8:44,14,tb-high,yes,7:00,2022-06-17 1:44
2022-06-17 9:14,14,tb-high,yes,7:00,2022-06-17 2:14
2022-06-17 9:44,14,tb-high,yes,7:00,2022-06-17 2:44
2022-06-17 10:14,14,tb-high,yes,7:00,2022-06-17 3:14
2022-06-17 10:44,14,tb-high,yes,7:00,2022-06-17 3:44
2022-06-17 11:14,14,tb-high,yes,7:00,2022-06-17 4:14
2022-06-17 11:44,14.5,tb-high,yes,7:00,2022-06-17 4:44
2022-06-17 12:14,15,tb-high,yes,7:00,2022-06-17 5:14
2022-06-17 12:44,15,tb-high,yes,7:00,2022-06-17 5:44
2022-06-17 13:14,13.5,tb-high,yes,7:00,2022-06-17 6:14
2022-06-17 13:44,14,tb-high,yes,7:00,2022-06-17 6:44
2022-06-17 14:14,14.5,tb-high,yes,7:00,2022-06-17 7:14
2022-06-17 14:44,15,tb-high,yes,7:00,2022-06-17 7:44
2022-06-17 15:14,14,tb-high,yes,7:00,2022-06-17 8:14
2022-06-17 15:44,14.5,tb-high,yes,7:00,2022-06-17 8:44
2022-06-17 16:14,14,tb-high,yes,7:00,2022-06-17 9:14
2022-06-17 16:44,14,tb-high,yes,7:00,2022-06-17 9:44
2022-06-17 17:14,13.5,tb-high,yes,7:00,2022-06-17 10:14
2022-06-17 17:44,14.5,tb-high,yes,7:00,2022-06-17 10:44
2022-06-17 18:14,15,tb-high,yes,7:00,2022-06-17 11:14
2022-06-17 18:44,15.5,tb-high,yes,7:00,2022-06-17 11:44
2022-06-17 19:14,16,tb-high,yes,7:00,2022-06-17 12:14
2022-06-17 19:44,19.5,tb-high,yes,7:00,2022-06-17 12:44
2022-06-17 20:14,23.5,tb-high,yes,7:00,2022-06-17 13:14
2022-06-17 20:44,25,tb-high,yes,7:00,2022-06-17 13:44
2022-06-17 21:14,26.5,tb-high,yes,7:00,2022-06-17 14:14
2022-06-17 21:44,28,tb-high,yes,7:00,2022-06-17 14:44
2022-06-17 22:14,26,tb-high,yes,7:00,2022-06-17 15:14
2022-06-17 22:44,27,tb-high,yes,7:00,2022-06-17 15:44
2022-06-17 23:14,29.5,tb-high,yes,7:00,2022-06-17 16:14
2022-06-17 23:44,29,tb-high,yes,7:00,2022-06-17 16:44
2022-06-18 0:14,20,tb-high,yes,7:00,2022-06-17 17:14
2022-06-18 0:44,18,tb-high,yes,7:00,2022-06-17 17:44
2022-06-18 1:14,17.5,tb-high,yes,7:00,2022-06-17 18:14
2022-06-18 1:44,15.5,tb-high,yes,7:00,2022-06-17 18:44
2022-06-18 2:14,15,tb-high,yes,7:00,2022-06-17 19:14
2022-06-18 2:44,15,tb-high,yes,7:00,2022-06-17 19:44
2022-06-18 3:14,14,tb-high,yes,7:00,2022-06-17 20:14
2022-06-18 3:44,12.5,tb-high,yes,7:00,2022-06-17 20:44
2022-06-18 4:14,12,tb-high,yes,7:00,2022-06-17 21:14
2022-06-18 4:44,12.5,tb-high,yes,7:00,2022-06-17 21:44
2022-06-18 5:14,14,tb-high,yes,7:00,2022-06-17 22:14
2022-06-18 5:44,14.5,tb-high,yes,7:00,2022-06-17 22:44
2022-06-18 6:14,12.5,tb-high,yes,7:00,2022-06-17 23:14
2022-06-18 6:44,14,tb-high,yes,7:00,2022-06-17 23:44
2022-06-18 7:14,14.5,tb-high,yes,7:00,2022-06-18 0:14
2022-06-18 7:44,14.5,tb-high,yes,7:00,2022-06-18 0:44
2022-06-18 8:14,14,tb-high,yes,7:00,2022-06-18 1:14
2022-06-18 8:44,14,tb-high,yes,7:00,2022-06-18 1:44
2022-06-18 9:14,14,tb-high,yes,7:00,2022-06-18 2:14
2022-06-18 9:44,14,tb-high,yes,7:00,2022-06-18 2:44
2022-06-18 10:14,14,tb-high,yes,7:00,2022-06-18 3:14
2022-06-18 10:44,14,tb-high,yes,7:00,2022-06-18 3:44
2022-06-18 11:14,14,tb-high,yes,7:00,2022-06-18 4:14
2022-06-18 11:44,14,tb-high,yes,7:00,2022-06-18 4:44
2022-06-18 12:14,14,tb-high,yes,7:00,2022-06-18 5:14
2022-06-18 12:44,14,tb-high,yes,7:00,2022-06-18 5:44
2022-06-18 13:14,14,tb-high,yes,7:00,2022-06-18 6:14
2022-06-18 13:44,14,tb-high,yes,7:00,2022-06-18 6:44
2022-06-18 14:14,14.5,tb-high,yes,7:00,2022-06-18 7:14
2022-06-18 14:44,14.5,tb-high,yes,7:00,2022-06-18 7:44
2022-06-18 15:14,14,tb-high,yes,7:00,2022-06-18 8:14
2022-06-18 15:44,14.5,tb-high,yes,7:00,2022-06-18 8:44
2022-06-18 16:14,14.5,tb-high,yes,7:00,2022-06-18 9:14
2022-06-18 16:44,14,tb-high,yes,7:00,2022-06-18 9:44
2022-06-18 17:14,14,tb-high,yes,7:00,2022-06-18 10:14
2022-06-18 17:44,13.5,tb-high,yes,7:00,2022-06-18 10:44
2022-06-18 18:14,13.5,tb-high,yes,7:00,2022-06-18 11:14
2022-06-18 18:44,13.5,tb-high,yes,7:00,2022-06-18 11:44
2022-06-18 19:14,13,tb-high,yes,7:00,2022-06-18 12:14
2022-06-18 19:44,14,tb-high,yes,7:00,2022-06-18 12:44
2022-06-18 20:14,15,tb-high,yes,7:00,2022-06-18 13:14
2022-06-18 20:44,18.5,tb-high,yes,7:00,2022-06-18 13:44
2022-06-18 21:14,19,tb-high,yes,7:00,2022-06-18 14:14
2022-06-18 21:44,26,tb-high,yes,7:00,2022-06-18 14:44
2022-06-18 22:14,21.5,tb-high,yes,7:00,2022-06-18 15:14
2022-06-18 22:44,20.5,tb-high,yes,7:00,2022-06-18 15:44
2022-06-18 23:14,25,tb-high,yes,7:00,2022-06-18 16:14
2022-06-18 23:44,26.5,tb-high,yes,7:00,2022-06-18 16:44
2022-06-19 0:14,27,tb-high,yes,7:00,2022-06-18 17:14
2022-06-19 0:44,24,tb-high,yes,7:00,2022-06-18 17:44
2022-06-19 1:14,17,tb-high,yes,7:00,2022-06-18 18:14
2022-06-19 1:44,16,tb-high,yes,7:00,2022-06-18 18:44
2022-06-19 2:14,15.5,tb-high,yes,7:00,2022-06-18 19:14
2022-06-19 2:44,15,tb-high,yes,7:00,2022-06-18 19:44
2022-06-19 3:14,15,tb-high,yes,7:00,2022-06-18 20:14
2022-06-19 3:44,15,tb-high,yes,7:00,2022-06-18 20:44
2022-06-19 4:14,14.5,tb-high,yes,7:00,2022-06-18 21:14
2022-06-19 4:44,14,tb-high,yes,7:00,2022-06-18 21:44
2022-06-19 5:14,14.5,tb-high,yes,7:00,2022-06-18 22:14
2022-06-19 5:44,14.5,tb-high,yes,7:00,2022-06-18 22:44
2022-06-19 6:14,14.5,tb-high,yes,7:00,2022-06-18 23:14
2022-06-19 6:44,14.5,tb-high,yes,7:00,2022-06-18 23:44
2022-06-19 7:14,14.5,tb-high,yes,7:00,2022-06-19 0:14
2022-06-19 7:44,14,tb-high,yes,7:00,2022-06-19 0:44
2022-06-19 8:14,14.5,tb-high,yes,7:00,2022-06-19 1:14
2022-06-19 8:44,14.5,tb-high,yes,7:00,2022-06-19 1:44
2022-06-19 9:14,14.5,tb-high,yes,7:00,2022-06-19 2:14
2022-06-19 9:44,14.5,tb-high,yes,7:00,2022-06-19 2:44
2022-06-19 10:14,14.5,tb-high,yes,7:00,2022-06-19 3:14
2022-06-19 10:44,14.5,tb-high,yes,7:00,2022-06-19 3:44
2022-06-19 11:14,14.5,tb-high,yes,7:00,2022-06-19 4:14
2022-06-19 11:44,14.5,tb-high,yes,7:00,2022-06-19 4:44
2022-06-19 12:14,14.5,tb-high,yes,7:00,2022-06-19 5:14
2022-06-19 12:44,14.5,tb-high,yes,7:00,2022-06-19 5:44
2022-06-19 13:14,14.5,tb-high,yes,7:00,2022-06-19 6:14
2022-06-19 13:44,14.5,tb-high,yes,7:00,2022-06-19 6:44
2022-06-19 14:14,14.5,tb-high,yes,7:00,2022-06-19 7:14
2022-06-19 14:44,14,tb-high,yes,7:00,2022-06-19 7:44
2022-06-19 15:14,14.5,tb-high,yes,7:00,2022-06-19 8:14
2022-06-19 15:44,14.5,tb-high,yes,7:00,2022-06-19 8:44
2022-06-19 16:14,14.5,tb-high,yes,7:00,2022-06-19 9:14
2022-06-19 16:44,14.5,tb-high,yes,7:00,2022-06-19 9:44
2022-06-19 17:14,14.5,tb-high,yes,7:00,2022-06-19 10:14
2022-06-19 17:44,14.5,tb-high,yes,7:00,2022-06-19 10:44
2022-06-19 18:14,14.5,tb-high,yes,7:00,2022-06-19 11:14
2022-06-19 18:44,14,tb-high,yes,7:00,2022-06-19 11:44
2022-06-19 19:14,14.5,tb-high,yes,7:00,2022-06-19 12:14
2022-06-19 19:44,15,tb-high,yes,7:00,2022-06-19 12:44
2022-06-19 20:14,15,tb-high,yes,7:00,2022-06-19 13:14
2022-06-19 20:44,15,tb-high,yes,7:00,2022-06-19 13:44
2022-06-19 21:14,17,tb-high,yes,7:00,2022-06-19 14:14
2022-06-19 21:44,16.5,tb-high,yes,7:00,2022-06-19 14:44
2022-06-19 22:14,17.5,tb-high,yes,7:00,2022-06-19 15:14
2022-06-19 22:44,18.5,tb-high,yes,7:00,2022-06-19 15:44
2022-06-19 23:14,19.5,tb-high,yes,7:00,2022-06-19 16:14
2022-06-19 23:44,21.5,tb-high,yes,7:00,2022-06-19 16:44
2022-06-20 0:14,20.5,tb-high,yes,7:00,2022-06-19 17:14
2022-06-20 0:44,20.5,tb-high,yes,7:00,2022-06-19 17:44
2022-06-20 1:14,20,tb-high,yes,7:00,2022-06-19 18:14
2022-06-20 1:44,16,tb-high,yes,7:00,2022-06-19 18:44
2022-06-20 2:14,15,tb-high,yes,7:00,2022-06-19 19:14
2022-06-20 2:44,14.5,tb-high,yes,7:00,2022-06-19 19:44
2022-06-20 3:14,14.5,tb-high,yes,7:00,2022-06-19 20:14
2022-06-20 3:44,14.5,tb-high,yes,7:00,2022-06-19 20:44
2022-06-20 4:14,14,tb-high,yes,7:00,2022-06-19 21:14
2022-06-20 4:44,13.5,tb-high,yes,7:00,2022-06-19 21:44
2022-06-20 5:14,13.5,tb-high,yes,7:00,2022-06-19 22:14
2022-06-20 5:44,13.5,tb-high,yes,7:00,2022-06-19 22:44
2022-06-20 6:14,12.5,tb-high,yes,7:00,2022-06-19 23:14
2022-06-20 6:44,12.5,tb-high,yes,7:00,2022-06-19 23:44
2022-06-20 7:14,12.5,tb-high,yes,7:00,2022-06-20 0:14
2022-06-20 7:44,12.5,tb-high,yes,7:00,2022-06-20 0:44
2022-06-20 8:14,13,tb-high,yes,7:00,2022-06-20 1:14
2022-06-20 8:44,14,tb-high,yes,7:00,2022-06-20 1:44
2022-06-20 9:14,14,tb-high,yes,7:00,2022-06-20 2:14
2022-06-20 9:44,14,tb-high,yes,7:00,2022-06-20 2:44
2022-06-20 10:14,14,tb-high,yes,7:00,2022-06-20 3:14
2022-06-20 10:44,14,tb-high,yes,7:00,2022-06-20 3:44
2022-06-20 11:14,14.5,tb-high,yes,7:00,2022-06-20 4:14
2022-06-20 11:44,14,tb-high,yes,7:00,2022-06-20 4:44
2022-06-20 12:14,14,tb-high,yes,7:00,2022-06-20 5:14
2022-06-20 12:44,14,tb-high,yes,7:00,2022-06-20 5:44
2022-06-20 13:14,14,tb-high,yes,7:00,2022-06-20 6:14
2022-06-20 13:44,14,tb-high,yes,7:00,2022-06-20 6:44
2022-06-20 14:14,14,tb-high,yes,7:00,2022-06-20 7:14
2022-06-20 14:44,14,tb-high,yes,7:00,2022-06-20 7:44
2022-06-20 15:14,14,tb-high,yes,7:00,2022-06-20 8:14
2022-06-20 15:44,14,tb-high,yes,7:00,2022-06-20 8:44
2022-06-20 16:14,14,tb-high,yes,7:00,2022-06-20 9:14
2022-06-20 16:44,14,tb-high,yes,7:00,2022-06-20 9:44
2022-06-20 17:14,14,tb-high,yes,7:00,2022-06-20 10:14
2022-06-20 17:44,14,tb-high,yes,7:00,2022-06-20 10:44
2022-06-20 18:14,14,tb-high,yes,7:00,2022-06-20 11:14
2022-06-20 18:44,14.5,tb-high,yes,7:00,2022-06-20 11:44
2022-06-20 19:14,14.5,tb-high,yes,7:00,2022-06-20 12:14
2022-06-20 19:44,14.5,tb-high,yes,7:00,2022-06-20 12:44
2022-06-20 20:14,14.5,tb-high,yes,7:00,2022-06-20 13:14
2022-06-20 20:44,14.5,tb-high,yes,7:00,2022-06-20 13:44
2022-06-20 21:14,16,tb-high,yes,7:00,2022-06-20 14:14
2022-06-20 21:44,16.5,tb-high,yes,7:00,2022-06-20 14:44
2022-06-20 22:14,16.5,tb-high,yes,7:00,2022-06-20 15:14
2022-06-20 22:44,16.5,tb-high,yes,7:00,2022-06-20 15:44
2022-06-20 23:14,20,tb-high,yes,7:00,2022-06-20 16:14
2022-06-20 23:44,21,tb-high,yes,7:00,2022-06-20 16:44
2022-06-21 0:14,21,tb-high,yes,7:00,2022-06-20 17:14
2022-06-21 0:44,24.5,tb-high,yes,7:00,2022-06-20 17:44
2022-06-21 1:14,22,tb-high,yes,7:00,2022-06-20 18:14
2022-06-21 1:44,17.5,tb-high,yes,7:00,2022-06-20 18:44
2022-06-21 2:14,16.5,tb-high,yes,7:00,2022-06-20 19:14
2022-06-21 2:44,16,tb-high,yes,7:00,2022-06-20 19:44
2022-06-21 3:14,16.5,tb-high,yes,7:00,2022-06-20 20:14
2022-06-21 3:44,16,tb-high,yes,7:00,2022-06-20 20:44
2022-06-21 4:14,16,tb-high,yes,7:00,2022-06-20 21:14
2022-06-21 4:44,16,tb-high,yes,7:00,2022-06-20 21:44
2022-06-21 5:14,16,tb-high,yes,7:00,2022-06-20 22:14
2022-06-21 5:44,15.5,tb-high,yes,7:00,2022-06-20 22:44
2022-06-21 6:14,15.5,tb-high,yes,7:00,2022-06-20 23:14
2022-06-21 6:44,15.5,tb-high,yes,7:00,2022-06-20 23:44
2022-06-21 7:14,15.5,tb-high,yes,7:00,2022-06-21 0:14
2022-06-21 7:44,15.5,tb-high,yes,7:00,2022-06-21 0:44
2022-06-21 8:14,15.5,tb-high,yes,7:00,2022-06-21 1:14
2022-06-21 8:44,15,tb-high,yes,7:00,2022-06-21 1:44
2022-06-21 9:14,15,tb-high,yes,7:00,2022-06-21 2:14
2022-06-21 9:44,15,tb-high,yes,7:00,2022-06-21 2:44
2022-06-21 10:14,15,tb-high,yes,7:00,2022-06-21 3:14
2022-06-21 10:44,15.5,tb-high,yes,7:00,2022-06-21 3:44
2022-06-21 11:14,15,tb-high,yes,7:00,2022-06-21 4:14
2022-06-21 11:44,15,tb-high,yes,7:00,2022-06-21 4:44
2022-06-21 12:14,15,tb-high,yes,7:00,2022-06-21 5:14
2022-06-21 12:44,15,tb-high,yes,7:00,2022-06-21 5:44
2022-06-21 13:14,15,tb-high,yes,7:00,2022-06-21 6:14
2022-06-21 13:44,15,tb-high,yes,7:00,2022-06-21 6:44
2022-06-21 14:14,15,tb-high,yes,7:00,2022-06-21 7:14
2022-06-21 14:44,15.5,tb-high,yes,7:00,2022-06-21 7:44
2022-06-21 15:14,15.5,tb-high,yes,7:00,2022-06-21 8:14
2022-06-21 15:44,15.5,tb-high,yes,7:00,2022-06-21 8:44
2022-06-21 16:14,15.5,tb-high,yes,7:00,2022-06-21 9:14
2022-06-21 16:44,15.5,tb-high,yes,7:00,2022-06-21 9:44
2022-06-21 17:14,15.5,tb-high,yes,7:00,2022-06-21 10:14
2022-06-21 17:44,15.5,tb-high,yes,7:00,2022-06-21 10:44
2022-06-21 18:14,15,tb-high,yes,7:00,2022-06-21 11:14
2022-06-21 18:44,15.5,tb-high,yes,7:00,2022-06-21 11:44
2022-06-21 19:14,15.5,tb-high,yes,7:00,2022-06-21 12:14
2022-06-21 19:44,15,tb-high,yes,7:00,2022-06-21 12:44
2022-06-21 20:14,15.5,tb-high,yes,7:00,2022-06-21 13:14
2022-06-21 20:44,15.5,tb-high,yes,7:00,2022-06-21 13:44
2022-06-21 21:14,15.5,tb-high,yes,7:00,2022-06-21 14:14
2022-06-21 21:44,16,tb-high,yes,7:00,2022-06-21 14:44
2022-06-21 22:14,16,tb-high,yes,7:00,2022-06-21 15:14
2022-06-21 22:44,16,tb-high,yes,7:00,2022-06-21 15:44
2022-06-21 23:14,16,tb-high,yes,7:00,2022-06-21 16:14
2022-06-21 23:44,16,tb-high,yes,7:00,2022-06-21 16:44
2022-06-22 0:14,16,tb-high,yes,7:00,2022-06-21 17:14
2022-06-22 0:44,16,tb-high,yes,7:00,2022-06-21 17:44
2022-06-22 1:14,16,tb-high,yes,7:00,2022-06-21 18:14
2022-06-22 1:44,16,tb-high,yes,7:00,2022-06-21 18:44
2022-06-22 2:14,16,tb-high,yes,7:00,2022-06-21 19:14
2022-06-22 2:44,16,tb-high,yes,7:00,2022-06-21 19:44
2022-06-22 3:14,16,tb-high,yes,7:00,2022-06-21 20:14
2022-06-22 3:44,16,tb-high,yes,7:00,2022-06-21 20:44
2022-06-22 4:14,16,tb-high,yes,7:00,2022-06-21 21:14
2022-06-22 4:44,15.5,tb-high,yes,7:00,2022-06-21 21:44
2022-06-22 5:14,15.5,tb-high,yes,7:00,2022-06-21 22:14
2022-06-22 5:44,15.5,tb-high,yes,7:00,2022-06-21 22:44
2022-06-22 6:14,14,tb-high,yes,7:00,2022-06-21 23:14
2022-06-22 6:44,13.5,tb-high,yes,7:00,2022-06-21 23:44
2022-06-22 7:14,12,tb-high,yes,7:00,2022-06-22 0:14
2022-06-22 7:44,12.5,tb-high,yes,7:00,2022-06-22 0:44
2022-06-22 8:14,13,tb-high,yes,7:00,2022-06-22 1:14
2022-06-22 8:44,13.5,tb-high,yes,7:00,2022-06-22 1:44
2022-06-22 9:14,13.5,tb-high,yes,7:00,2022-06-22 2:14
2022-06-22 9:44,13.5,tb-high,yes,7:00,2022-06-22 2:44
2022-06-22 10:14,14.5,tb-high,yes,7:00,2022-06-22 3:14
2022-06-22 10:44,14.5,tb-high,yes,7:00,2022-06-22 3:44
2022-06-22 11:14,15,tb-high,yes,7:00,2022-06-22 4:14
2022-06-22 11:44,15,tb-high,yes,7:00,2022-06-22 4:44
2022-06-22 12:14,15,tb-high,yes,7:00,2022-06-22 5:14
2022-06-22 12:44,15,tb-high,yes,7:00,2022-06-22 5:44
2022-06-22 13:14,15,tb-high,yes,7:00,2022-06-22 6:14
2022-06-22 13:44,15,tb-high,yes,7:00,2022-06-22 6:44
2022-06-22 14:14,15,tb-high,yes,7:00,2022-06-22 7:14
2022-06-22 14:44,15,tb-high,yes,7:00,2022-06-22 7:44
2022-06-22 15:14,15,tb-high,yes,7:00,2022-06-22 8:14
2022-06-22 15:44,15,tb-high,yes,7:00,2022-06-22 8:44
2022-06-22 16:14,15.5,tb-high,yes,7:00,2022-06-22 9:14
2022-06-22 16:44,15.5,tb-high,yes,7:00,2022-06-22 9:44
2022-06-22 17:14,15.5,tb-high,yes,7:00,2022-06-22 10:14
2022-06-22 17:44,15.5,tb-high,yes,7:00,2022-06-22 10:44
2022-06-22 18:14,15.5,tb-high,yes,7:00,2022-06-22 11:14
2022-06-22 18:44,15.5,tb-high,yes,7:00,2022-06-22 11:44
2022-06-22 19:14,16,tb-high,yes,7:00,2022-06-22 12:14
2022-06-22 19:44,16,tb-high,yes,7:00,2022-06-22 12:44
2022-06-22 20:14,16,tb-high,yes,7:00,2022-06-22 13:14
2022-06-22 20:44,16,tb-high,yes,7:00,2022-06-22 13:44
2022-06-22 21:14,16.5,tb-high,yes,7:00,2022-06-22 14:14
2022-06-22 21:44,16.5,tb-high,yes,7:00,2022-06-22 14:44
2022-06-22 22:14,16.5,tb-high,yes,7:00,2022-06-22 15:14
2022-06-22 22:44,16,tb-high,yes,7:00,2022-06-22 15:44
2022-06-22 23:14,15.5,tb-high,yes,7:00,2022-06-22 16:14
2022-06-22 23:44,16,tb-high,yes,7:00,2022-06-22 16:44
2022-06-23 0:14,16,tb-high,yes,7:00,2022-06-22 17:14
2022-06-23 0:44,16.5,tb-high,yes,7:00,2022-06-22 17:44
2022-06-23 1:14,16,tb-high,yes,7:00,2022-06-22 18:14
2022-06-23 1:44,16,tb-high,yes,7:00,2022-06-22 18:44
2022-06-23 2:14,16,tb-high,yes,7:00,2022-06-22 19:14
2022-06-23 2:44,16,tb-high,yes,7:00,2022-06-22 19:44
2022-06-23 3:14,16,tb-high,yes,7:00,2022-06-22 20:14
2022-06-23 3:44,16,tb-high,yes,7:00,2022-06-22 20:44
2022-06-23 4:14,16,tb-high,yes,7:00,2022-06-22 21:14
2022-06-23 4:44,16,tb-high,yes,7:00,2022-06-22 21:44
2022-06-23 5:14,16,tb-high,yes,7:00,2022-06-22 22:14
2022-06-23 5:44,16,tb-high,yes,7:00,2022-06-22 22:44
2022-06-23 6:14,15.5,tb-high,yes,7:00,2022-06-22 23:14
2022-06-23 6:44,15.5,tb-high,yes,7:00,2022-06-22 23:44
2022-06-23 7:14,15.5,tb-high,yes,7:00,2022-06-23 0:14
2022-06-23 7:44,15.5,tb-high,yes,7:00,2022-06-23 0:44
2022-06-23 8:14,15.5,tb-high,yes,7:00,2022-06-23 1:14
2022-06-23 8:44,15.5,tb-high,yes,7:00,2022-06-23 1:44
2022-06-23 9:14,15.5,tb-high,yes,7:00,2022-06-23 2:14
2022-06-23 9:44,15.5,tb-high,yes,7:00,2022-06-23 2:44
2022-06-23 10:14,15.5,tb-high,yes,7:00,2022-06-23 3:14
2022-06-23 10:44,15.5,tb-high,yes,7:00,2022-06-23 3:44
2022-06-23 11:14,15,tb-high,yes,7:00,2022-06-23 4:14
2022-06-23 11:44,15.5,tb-high,yes,7:00,2022-06-23 4:44
2022-06-23 12:14,15,tb-high,yes,7:00,2022-06-23 5:14
2022-06-23 12:44,15,tb-high,yes,7:00,2022-06-23 5:44
2022-06-23 13:14,15,tb-high,yes,7:00,2022-06-23 6:14
2022-06-23 13:44,15,tb-high,yes,7:00,2022-06-23 6:44
2022-06-23 14:14,15,tb-high,yes,7:00,2022-06-23 7:14
